metric_row_id,metric_family,metric_name,aggregation_grain,run_mode,dataset_id,system_id,baseline_system_id,split_schedule_id,initialization_schedule_id,specialist_composition_id,trace_field,agreement_target,compared_metric,row_count,repetition_unit_count,observation_count,pair_count,row_alignment_group_count,mean_value,sample_variance,standard_deviation,standard_error,confidence_level,confidence_method,confidence_interval_width,ci_width_comparison_to_pure,binary_pairwise_agreement,decision_pairwise_agreement,probability_pairwise_stability,mean_abs_probability_difference,consensus_applicability,consensus_field,consensus_pairwise_stability,score_probability_pairwise_stability,mean_row_level_variance,field_exact_repeat_rate,exact_trace_hash_repeat_rate,normalized_trace_distance_mean,normalized_trace_similarity,kappa_agreement,expected_agreement,zero_division_policy,pure_mavs_reference_value,baseline_value,delta_value,direction_vs_baseline,metric_definition_version,source_input_hash,source_backend
aa2dfed55efccf03ed72c867,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_01,full_rf_gbt_mlp,,,accuracy,270,30,,,,0.7962962962962965,0.0017738044557967915,0.042116557976605726,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
8ba289c4268f016492bd9cbc,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_01,gbt_mlp_pair,,,accuracy,270,30,,,,0.7851851851851854,0.0007946643961969623,0.0281897924113847,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
9b2a06b880c5c959654478b8,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_01,rf_gbt_pair,,,accuracy,270,30,,,,0.777777777777778,5.100393783756542e-32,2.2584051416334807e-16,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
a3ff83f84ba72fe262c4c371,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_01,rf_mlp_pair,,,accuracy,270,30,,,,0.8888888888888888,0.007662835249042144,0.08753762190648169,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
b5c87f585cb94b24c1b7b612,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_02,full_rf_gbt_mlp,,,accuracy,270,30,,,,0.7962962962962965,0.0017738044557967915,0.042116557976605726,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
05f3080a96c109b8086d5380,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_02,gbt_mlp_pair,,,accuracy,270,30,,,,0.7851851851851854,0.0007946643961969623,0.0281897924113847,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
72e766be278445102ff489de,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_02,rf_gbt_pair,,,accuracy,270,30,,,,0.777777777777778,5.100393783756542e-32,2.2584051416334807e-16,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
7747f2943901cabbc9bbc739,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_02,rf_mlp_pair,,,accuracy,270,30,,,,0.888888888888889,0.007662835249042145,0.0875376219064817,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
28c5ea57e49e06d2a0592bbb,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_03,full_rf_gbt_mlp,,,accuracy,270,30,,,,0.7925925925925928,0.00147580530722293,0.038416211515751135,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
be54fcf835c9e44e0931f4d5,accuracy_variance,accuracy_variance,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_01,init_schedule_03,gbt_mlp_pair,,,accuracy,270,30,,,,0.7851851851851854,0.0007946643961969623,0.0281897924113847,,,,,,,,,,,,,,,,,,,,,binary_f1_zero_when_denominator_is_zero,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
